"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p.adj","otu","domain","phylum","class","order","family","genus","sp","highest","group","mean.N"
"1104845",4.72368917147483,-1.46376480706382,0.963452064119922,2.10506823745641,0.146811793844835,0.413810191803324,0.434042675796518,"1104845","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60",NA,NA,"999","Within.L",594.725818200781
"809775",1.11186788218795,-1.94848485818558,1.25422955115213,2.10852823839218,0.146480136571134,0.413810191803324,0.434042675796518,"809775","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae",NA,NA,"999","Within.L",344.914828774353
"130884",355.973246809628,1.06792216542105,0.742030189882488,2.10958305918348,0.146379195217161,0.413810191803324,0.434042675796518,"130884","Bacteria","[Thermi]","Deinococci","Thermales","Thermaceae","Meiothermus",NA,"999","Within.L",24387.5359971794
"104454",1.19726076708808,2.50578544903898,1.71267428660857,2.08946062549319,0.148318427445837,0.41734948365893,0.437839555683439,"104454","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae","Lewinella",NA,"999","Within.L",182.816412429771
"543250",0.794207786644214,2.69939443247792,1.83680281639518,2.08619010769331,0.148636344706826,0.417537569674748,0.438121201688233,"543250","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Aquimarina",NA,"999","Within.L",288.969334973899
"4436883",0.207167926711822,-3.59524199019959,2.14295683394018,2.07852371486126,0.149384593797674,0.417813393068601,0.438662257906128,"4436883","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",84.5006485991298
"1846273",0.248795409773325,3.78757809903398,2.49079904496958,2.07746504357155,0.149488255487563,0.417813393068601,0.438662257906128,"1846273","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",80.5466815713175
"1076316",0.62012140662651,3.03753106141618,2.04933684899636,2.07926361308057,0.149312193576425,0.417813393068601,0.438662257906128,"1076316","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA,"999","Within.L",430.984777593512
"774941",17.1647298328564,0.83000310066554,0.5827409145363,2.06588163680408,0.150627794510509,0.420291983676134,0.44134840385594,"774941","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea",NA,"999","Within.L",1573.84478537013
"158728",0.286259814503295,3.18539979783199,2.14981742669048,2.05870049033609,0.15133918602444,0.421569625391362,0.442773933554416,"158728","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Maribacter",NA,"999","Within.L",92.6130827094556
"540940",4.69088557799318,1.8061506391213,1.26408389672349,2.05192332443596,0.152014047381954,0.422741406013696,0.443430606363064,"540940","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc",NA,"999","Within.L",428.503388627128
"51975",0.41197254754966,-3.20482833291002,1.969286741817,2.04045684392025,0.153163640847372,0.42522726999863,0.44596328908361,"51975","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter",NA,"999","Within.L",94.7749572547797
"347412",0.227828197675456,-3.27079024050739,2.00395004702568,2.03650854752027,0.15356176231523,0.425622017883712,0.44596328908361,"347412","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae",NA,NA,"999","Within.L",81.1029368514344
"646866",0.25254140458794,-3.88421505853142,2.3075864068868,2.02977877808928,0.154243057368483,0.426799008991325,0.447282150159856,"646866","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,"999","Within.L",114.465409158989
"811663",5.16526686875511,1.58613546078642,1.12042863144033,2.0265124004286,0.154574967730471,0.427006929129192,0.44758545803132,"811663","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",565.315144109112
"338117",2.90520459915544,-1.64594968873374,1.0982390020174,2.0166734081796,0.155579656859604,0.429069600924579,0.449833104782026,"338117","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","OM60",NA,NA,"999","Within.L",491.178603287344
"610462",13.1692902563746,1.06557729962708,0.760887272379077,1.99753337626635,0.157555422506155,0.430326751839781,0.451660767218773,"610462","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Providencia",NA,"999","Within.L",1383.84983652763
"3154121",0.107549494013353,4.25208238248488,2.80250920473973,2.00034467821766,0.157263442045091,0.430326751839781,0.451660767218773,"3154121","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales",NA,NA,NA,"999","Within.L",53.7592978930474
"4323063",0.108842834741138,4.25521629856725,2.80382210619438,2.00047648783271,0.157249767466641,0.430326751839781,0.451660767218773,"4323063","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae",NA,NA,"999","Within.L",52.8495899919912
"547764",0.078384326586748,4.17335531274,2.77598448890764,1.99809827331879,0.157496703126374,0.430326751839781,0.451660767218773,"547764","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Maribacter",NA,"999","Within.L",27.6944989915134
"985219",0.271417413553277,3.5596322470157,2.40692155954329,1.99721921975703,0.157588088917875,0.430326751839781,0.451660767218773,"985219","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"999","Within.L",229.755315283698
"4387016",0.118557050875339,-3.88617363769267,2.33022850300165,2.00806694365622,0.156464571127412,0.430326751839781,0.451660767218773,"4387016","Bacteria","Lentisphaerae","[Lentisphaeria]","Lentisphaerales",NA,NA,NA,"999","Within.L",47.0346003727079
"1107314",0.418816005534681,-2.37554403455803,1.5429850878527,1.98830165401421,0.158518569686015,0.431869681926259,0.452791539359219,"1107314","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae",NA,NA,"999","Within.L",66.889098660795
"719874",0.686666075515758,-2.71937966082377,1.73600277062165,1.9868321071483,0.158672504904957,0.431869681926259,0.452791539359219,"719874","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae",NA,NA,"999","Within.L",141.210164597803
"541389",0.210956307387357,-3.79976453413619,2.30384585876648,1.96674876552547,0.160793385450364,0.43692712418947,0.457517595306022,"541389","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales",NA,NA,NA,"999","Within.L",136.143196494436
"564243",0.206907319351387,-3.17215360740414,1.9915918285165,1.96177834282798,0.161323255547999,0.437651833566594,0.457702435409236,"564243","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales",NA,NA,NA,"999","Within.L",52.3480269635062
"3772088",3.36989590079505,1.33318087556245,0.960047548029335,1.9592792925755,0.161590417799913,0.437662646256117,0.457791607496198,"3772088","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",437.51900827656
"1706096",0.226041091436706,-3.16316234158896,2.00136677295489,1.93236555799592,0.164499873167455,0.44283444506097,0.462604312637411,"1706096","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",92.4623450260736
"590902",0.16504278364776,3.28580391217066,2.28303314596327,1.92960846568232,0.16480128707882,0.44283444506097,0.462604312637411,"590902","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,"999","Within.L",46.0718954586438
"105211",0.327994727431585,2.97962003798924,2.08940915142129,1.9319457473124,0.164545727484622,0.44283444506097,0.462604312637411,"105211","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae","Saprospira",NA,"999","Within.L",197.700393845783
"511108",0.205972904382015,-3.42336209790959,2.13801789323045,1.93017029637775,0.164739814820207,0.44283444506097,0.462604312637411,"511108","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales",NA,NA,NA,"999","Within.L",53.4786246053159
"535743",18.2152274743662,-1.14002045606787,0.793971548296404,1.92933386487334,0.164831341847709,0.44283444506097,0.462604312637411,"535743","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Persicirhabdus",NA,"999","Within.L",3075.17921472161
"820978",8.00306309716012,1.21853083102149,0.886757471944851,1.92119854706061,0.165724593449481,0.443800320300301,0.462964614397164,"820978","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NA,"999","Within.L",805.248017748619
"754294",1.02494454564684,2.08247199025472,1.49819586494532,1.92307310967385,0.165518278103076,0.443800320300301,0.462964614397164,"754294","Bacteria","KSB3",NA,NA,NA,NA,NA,"999","Within.L",126.521175845249
"1015378",0.117817587195734,-3.6381781191309,2.25798337002987,1.91774164390623,0.166105834030377,0.444106112528162,0.46326117167962,"1015378","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","HTCC2188","HTCC",NA,"999","Within.L",20.5643267382978
"156434",0.0997452076093326,-3.71715761813052,2.3126243896191,1.90609953166481,0.167397173425057,0.446840287970899,0.465543834002737,"156434","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales",NA,NA,NA,"999","Within.L",24.2797698210055
"1110160",0.0781199904004875,-3.84922847696672,2.4229048754029,1.89401153618121,0.168750153176166,0.449514643602575,0.468510123638274,"1110160","Bacteria","Proteobacteria","Gammaproteobacteria","HTCC2188","HTCC2089",NA,NA,"999","Within.L",18.9025914399885
"4471424",0.137268438638645,3.93508517441803,2.69678564462412,1.89232730075798,0.168939658599885,0.449514643602575,0.468510123638274,"4471424","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,"999","Within.L",54.4191037368948
"361395",0.357278754421777,-2.42674984726481,1.61672779310874,1.87990595924026,0.170344836467368,0.451088316951008,0.470236947983389,"361395","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Candidatus Portiera",NA,"999","Within.L",72.4429346293516
"140967",1.78802583065742,-1.82221114300299,1.24898501835775,1.88125479290738,0.170191600858872,0.451088316951008,0.470236947983389,"140967","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,"999","Within.L",409.808925288593
"212229",63.6183279980294,1.10597061017743,0.813323143435292,1.88295504033317,0.169998667899725,0.451088316951008,0.470236947983389,"212229","Bacteria","Acidobacteria","[Chloracidobacteria]","[Chloracidobacterales]","[Chloracidobacteraceae]","Candidatus Chloracidobacterium",NA,"999","Within.L",5209.12444547304
"560545",0.123273733483229,-3.94413348385851,2.44174805724283,1.87157954755872,0.171294281570364,0.451895423891181,0.470870642244684,"560545","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae",NA,NA,"999","Within.L",63.4450700242558
"719841",2.32852770889222,-1.40932086515568,0.985210702935659,1.87464604965498,0.170943908907218,0.451895423891181,0.47075322606757,"719841","Bacteria","Proteobacteria","Gammaproteobacteria","[Marinicellales]","[Marinicellaceae]",NA,NA,"999","Within.L",370.933286129687
"558101",0.241045257765787,-2.88162976185748,1.88094193433499,1.87008949305232,0.171464830111446,0.451895423891181,0.470870642244684,"558101","Bacteria","Chloroflexi","Anaerolineae","SHA-20",NA,NA,NA,"999","Within.L",88.910915935813
"69877",0.137935088876973,-4.21067578760041,2.5796188205562,1.8648164202412,0.17206994398533,0.45277265323988,0.471874261430523,"69877","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA,"999","Within.L",235.508617058359
"4453767",0.129314452244711,3.68219480056971,2.57077983497349,1.85802164757604,0.172853304231411,0.454115394844924,0.472705772266179,"4453767","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Kordia",NA,"999","Within.L",76.7571857514382
"180921",0.13606759664429,-4.19037460303968,2.57980567786456,1.85073709897932,0.173697689719214,0.455613971613648,0.474356104101432,"180921","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax",NA,"999","Within.L",60.9085100295342
"537712",0.13121441782251,-3.26674249627742,2.10418683512192,1.84668780286785,0.174169114416287,0.45613108232171,0.47498474554802,"537712","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA,"999","Within.L",40.0346377270612
"330270",0.457736073262242,2.5646603673965,1.86849827474453,1.83348567041321,0.175716389707226,0.45945967937597,0.478541592439181,"330270","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae",NA,NA,"999","Within.L",214.044947065833
"1140284",0.16777016068434,3.33173729102641,2.38170434470748,1.81640296409699,0.177742039035388,0.463546185820845,0.482980004266684,"1140284","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA,"999","Within.L",44.2454292744646
"148269",0.120781058120386,3.83971594187031,2.69519661013936,1.81560999660118,0.177836720717799,0.463546185820845,0.482980004266684,"148269","Bacteria","Planctomycetes","OM190","agg27",NA,NA,NA,"999","Within.L",62.8335078934964
"612706",2.87902375115178,1.47087075630625,1.10076728201995,1.80984751103915,0.178526523449489,0.4644061864899,0.484057581397461,"612706","Bacteria","Proteobacteria","Gammaproteobacteria","[Marinicellales]","[Marinicellaceae]","Marinicella",NA,"999","Within.L",464.775854187987
"704095",0.141523989512767,3.30522232357701,2.37097675722611,1.80819281386155,0.178725170988296,0.4644061864899,0.484057581397461,"704095","Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA,"999","Within.L",82.5625203570227
"1783754",1.1920888247181,-2.16751758266095,1.49637273748783,1.79544647460159,0.180263970168455,0.467115280416167,0.487062889586321,"1783754","Bacteria","Proteobacteria","Gammaproteobacteria","[Marinicellales]","[Marinicellaceae]",NA,NA,"999","Within.L",209.395462546741
"748043",0.728348738563906,-3.14040196955203,2.06358620879706,1.79490621134914,0.180329530984473,0.467115280416167,0.487062889586321,"748043","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Rubritalea",NA,"999","Within.L",383.399565932563
"4413033",0.186866171473659,-3.4252262757414,2.22079141013067,1.78963501098457,0.180970639527047,0.468046926179594,0.488124916751719,"4413033","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA,"999","Within.L",47.0770700418385
"829851",0.243926527903191,3.46613006898941,2.50619603495264,1.75877991030151,0.184776771519072,0.475901149338035,0.495914353699199,"829851","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"999","Within.L",222.690318999646
"82303",0.589051828955098,2.68424946858771,1.99062421271234,1.75806550238423,0.184865990662881,0.475901149338035,0.495914353699199,"82303","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","punicea","999","Within.L",112.940470842221
"365755",0.0868527170312193,4.14458723331071,2.93060081555822,1.75960928427428,0.184673257473205,0.475901149338035,0.495914353699199,"365755","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales",NA,NA,NA,"999","Within.L",35.817687224356
"590825",66.4373871099225,0.728796269386273,0.556925604515267,1.74257531894909,0.186812847374933,0.480169652526296,0.500455097253392,"590825","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas",NA,"999","Within.L",5589.0694021061
"4353119",0.495184638945104,2.49394809501464,1.86978112626177,1.73791265553263,0.18740352455037,0.480944539085287,0.501355353043042,"4353119","Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Saprospiraceae",NA,NA,"999","Within.L",100.183269884988
"998905",0.388434074278251,3.32303998817087,2.43065714327672,1.73551665276727,0.187707900569446,0.480983418562385,0.501488271670608,"998905","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA,"999","Within.L",451.348669385863
"2931201",0.117995437623109,3.53673815223583,2.57098181628007,1.73213127703167,0.188138942496178,0.481346248263298,0.501958777472864,"2931201","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"999","Within.L",38.4603460661395
"1111653",3.4733628685426,1.16387233694489,0.893403266589992,1.72748751116455,0.188732083879982,0.482122051447634,0.502859909553024,"1111653","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Sulfurimonas","autotrophica","999","Within.L",451.809414690482
